series_id,area_code,area_name,area_type,occupation_code,occupation_title,datatype_code,metric,year,period,value,footnote_codes,ingested_at
OEUM003806000000015125203,38060,"Phoenix-Mesa-Chandler, AZ",M,151252,Software Developers,03,hourly_mean_wage,2025,A01,65.15,,2026-08-25 13:40:00.180732
OEUM003806000000015125208,38060,"Phoenix-Mesa-Chandler, AZ",M,151252,Software Developers,08,hourly_median_wage,2025,A01,63.34,,2026-08-25 13:40:00.180732
OEUM003806000000015125401,38060,"Phoenix-Mesa-Chandler, AZ",M,151254,Web Developers,01,employment,2025,A01,750.0,,2026-08-25 13:40:00.180732
OEUM003806000000015125404,38060,"Phoenix-Mesa-Chandler, AZ",M,151254,Web Developers,04,annual_mean_wage,2025,A01,83050.0,,2026-08-25 13:40:00.180732
OEUM003806000000015125413,38060,"Phoenix-Mesa-Chandler, AZ",M,151254,Web Developers,13,annual_median_wage,2025,A01,76230.0,,2026-08-25 13:40:00.180732
OEUM003806000000015125403,38060,"Phoenix-Mesa-Chandler, AZ",M,151254,Web Developers,03,hourly_mean_wage,2025,A01,39.93,,2026-08-25 13:40:00.180732
OEUM003806000000015125408,38060,"Phoenix-Mesa-Chandler, AZ",M,151254,Web Developers,08,hourly_median_wage,2025,A01,36.65,,2026-08-25 13:40:00.180732
OEUM003806000000015121101,38060,"Phoenix-Mesa-Chandler, AZ",M,151211,Computer Systems Analysts,01,employment,2025,A01,9330.0,,2026-08-25 13:40:00.180732
OEUM003806000000015121104,38060,"Phoenix-Mesa-Chandler, AZ",M,151211,Computer Systems Analysts,04,annual_mean_wage,2025,A01,113100.0,,2026-08-25 13:40:00.180732
OEUM003806000000015121113,38060,"Phoenix-Mesa-Chandler, AZ",M,151211,Computer Systems Analysts,13,annual_median_wage,2025,A01,103770.0,,2026-08-25 13:40:00.180732
OEUM003806000000015121103,38060,"Phoenix-Mesa-Chandler, AZ",M,151211,Computer Systems Analysts,03,hourly_mean_wage,2025,A01,54.38,,2026-08-25 13:40:00.180732
OEUM003806000000015121108,38060,"Phoenix-Mesa-Chandler, AZ",M,151211,Computer Systems Analysts,08,hourly_median_wage,2025,A01,49.89,,2026-08-25 13:40:00.180732
OEUM003806000000011202101,38060,"Phoenix-Mesa-Chandler, AZ",M,112021,Marketing Managers,01,employment,2025,A01,4060.0,,2026-08-25 13:40:00.180732
OEUM003806000000011202104,38060,"Phoenix-Mesa-Chandler, AZ",M,112021,Marketing Managers,04,annual_mean_wage,2025,A01,153080.0,,2026-08-25 13:40:00.180732
OEUM003806000000011202113,38060,"Phoenix-Mesa-Chandler, AZ",M,112021,Marketing Managers,13,annual_median_wage,2025,A01,132580.0,,2026-08-25 13:40:00.180732
OEUM003806000000011202103,38060,"Phoenix-Mesa-Chandler, AZ",M,112021,Marketing Managers,03,hourly_mean_wage,2025,A01,73.6,,2026-08-25 13:40:00.180732
OEUM003806000000011202108,38060,"Phoenix-Mesa-Chandler, AZ",M,112021,Marketing Managers,08,hourly_median_wage,2025,A01,63.74,,2026-08-25 13:40:00.180732
OEUM003806000000013111101,38060,"Phoenix-Mesa-Chandler, AZ",M,131111,Management Analysts,01,employment,2025,A01,13730.0,,2026-08-25 13:40:00.180732
OEUM003806000000013111104,38060,"Phoenix-Mesa-Chandler, AZ",M,131111,Management Analysts,04,annual_mean_wage,2025,A01,116820.0,,2026-08-25 13:40:00.180732
OEUM003806000000013111113,38060,"Phoenix-Mesa-Chandler, AZ",M,131111,Management Analysts,13,annual_median_wage,2025,A01,94900.0,,2026-08-25 13:40:00.180732
OEUM003806000000013111103,38060,"Phoenix-Mesa-Chandler, AZ",M,131111,Management Analysts,03,hourly_mean_wage,2025,A01,56.16,,2026-08-25 13:40:00.180732
OEUM003806000000013111108,38060,"Phoenix-Mesa-Chandler, AZ",M,131111,Management Analysts,08,hourly_median_wage,2025,A01,45.62,,2026-08-25 13:40:00.180732
OEUM003806000000029206101,38060,"Phoenix-Mesa-Chandler, AZ",M,292061,Licensed Practical and Licensed Vocational Nurses,01,employment,2025,A01,4450.0,,2026-08-25 13:40:00.180732
OEUM003806000000029206104,38060,"Phoenix-Mesa-Chandler, AZ",M,292061,Licensed Practical and Licensed Vocational Nurses,04,annual_mean_wage,2025,A01,77370.0,,2026-08-25 13:40:00.180732
OEUM003806000000029206113,38060,"Phoenix-Mesa-Chandler, AZ",M,292061,Licensed Practical and Licensed Vocational Nurses,13,annual_median_wage,2025,A01,78080.0,,2026-08-25 13:40:00.180732
OEUM003806000000029206103,38060,"Phoenix-Mesa-Chandler, AZ",M,292061,Licensed Practical and Licensed Vocational Nurses,03,hourly_mean_wage,2025,A01,37.2,,2026-08-25 13:40:00.180732
OEUM003806000000029206108,38060,"Phoenix-Mesa-Chandler, AZ",M,292061,Licensed Practical and Licensed Vocational Nurses,08,hourly_median_wage,2025,A01,37.54,,2026-08-25 13:40:00.180732
OEUM003806000000025119401,38060,"Phoenix-Mesa-Chandler, AZ",M,251194,"Career/Technical Education Teachers, Postsecondary",01,employment,2025,A01,1340.0,,2026-08-25 13:40:00.180732
OEUM003806000000025119404,38060,"Phoenix-Mesa-Chandler, AZ",M,251194,"Career/Technical Education Teachers, Postsecondary",04,annual_mean_wage,2025,A01,77490.0,,2026-08-25 13:40:00.180732
OEUM003806000000025119413,38060,"Phoenix-Mesa-Chandler, AZ",M,251194,"Career/Technical Education Teachers, Postsecondary",13,annual_median_wage,2025,A01,71230.0,,2026-08-25 13:40:00.180732
OEUM003806000000025119403,38060,"Phoenix-Mesa-Chandler, AZ",M,251194,"Career/Technical Education Teachers, Postsecondary",03,hourly_mean_wage,2025,A01,37.25,,2026-08-25 13:40:00.180732
OEUM003806000000025119408,38060,"Phoenix-Mesa-Chandler, AZ",M,251194,"Career/Technical Education Teachers, Postsecondary",08,hourly_median_wage,2025,A01,34.25,,2026-08-25 13:40:00.180732
OEUM003806000000041302101,38060,"Phoenix-Mesa-Chandler, AZ",M,413021,Insurance Sales Agents,01,employment,2025,A01,9020.0,,2026-08-25 13:40:00.180732
OEUM003806000000041302104,38060,"Phoenix-Mesa-Chandler, AZ",M,413021,Insurance Sales Agents,04,annual_mean_wage,2025,A01,72850.0,,2026-08-25 13:40:00.180732
OEUM003806000000041302113,38060,"Phoenix-Mesa-Chandler, AZ",M,413021,Insurance Sales Agents,13,annual_median_wage,2025,A01,61570.0,,2026-08-25 13:40:00.180732
OEUM003806000000041302103,38060,"Phoenix-Mesa-Chandler, AZ",M,413021,Insurance Sales Agents,03,hourly_mean_wage,2025,A01,35.03,,2026-08-25 13:40:00.180732
OEUM003806000000041302108,38060,"Phoenix-Mesa-Chandler, AZ",M,413021,Insurance Sales Agents,08,hourly_median_wage,2025,A01,29.6,,2026-08-25 13:40:00.180732
OEUM003806000000043601401,38060,"Phoenix-Mesa-Chandler, AZ",M,436014,Secretaries and Administrative Assistants,01,employment,2025,A01,22010.0,,2026-08-25 13:40:00.180732
OEUM003806000000043601404,38060,"Phoenix-Mesa-Chandler, AZ",M,436014,Secretaries and Administrative Assistants,04,annual_mean_wage,2025,A01,52000.0,,2026-08-25 13:40:00.180732
OEUM003806000000043601413,38060,"Phoenix-Mesa-Chandler, AZ",M,436014,Secretaries and Administrative Assistants,13,annual_median_wage,2025,A01,48800.0,,2026-08-25 13:40:00.180732
OEUM003806000000043601403,38060,"Phoenix-Mesa-Chandler, AZ",M,436014,Secretaries and Administrative Assistants,03,hourly_mean_wage,2025,A01,25.0,,2026-08-25 13:40:00.180732
OEUM003806000000043601408,38060,"Phoenix-Mesa-Chandler, AZ",M,436014,Secretaries and Administrative Assistants,08,hourly_median_wage,2025,A01,23.46,,2026-08-25 13:40:00.180732
OEUM004186000000000000001,41860,"San Francisco-Oakland-Berkeley, CA",M,000000,All occupations,01,employment,2025,A01,2373920.0,,2026-08-25 13:40:00.180732
OEUM004186000000000000004,41860,"San Francisco-Oakland-Berkeley, CA",M,000000,All occupations,04,annual_mean_wage,2025,A01,100220.0,,2026-08-25 13:40:00.180732
OEUM004186000000000000013,41860,"San Francisco-Oakland-Berkeley, CA",M,000000,All occupations,13,annual_median_wage,2025,A01,74260.0,,2026-08-25 13:40:00.180732
OEUM004186000000000000003,41860,"San Francisco-Oakland-Berkeley, CA",M,000000,All occupations,03,hourly_mean_wage,2025,A01,48.19,,2026-08-25 13:40:00.180732
OEUM004186000000000000008,41860,"San Francisco-Oakland-Berkeley, CA",M,000000,All occupations,08,hourly_median_wage,2025,A01,35.7,,2026-08-25 13:40:00.180732
OEUM004186000000015125201,41860,"San Francisco-Oakland-Berkeley, CA",M,151252,Software Developers,01,employment,2025,A01,69030.0,,2026-08-25 13:40:00.180732
OEUM004186000000015125204,41860,"San Francisco-Oakland-Berkeley, CA",M,151252,Software Developers,04,annual_mean_wage,2025,A01,193430.0,,2026-08-25 13:40:00.180732
OEUM004186000000015125213,41860,"San Francisco-Oakland-Berkeley, CA",M,151252,Software Developers,13,annual_median_wage,2025,A01,186640.0,,2026-08-25 13:40:00.180732
OEUM004186000000015125203,41860,"San Francisco-Oakland-Berkeley, CA",M,151252,Software Developers,03,hourly_mean_wage,2025,A01,93.0,,2026-08-25 13:40:00.180732
OEUM004186000000015125208,41860,"San Francisco-Oakland-Berkeley, CA",M,151252,Software Developers,08,hourly_median_wage,2025,A01,89.73,,2026-08-25 13:40:00.180732
OEUM004186000000015125401,41860,"San Francisco-Oakland-Berkeley, CA",M,151254,Web Developers,01,employment,2025,A01,1420.0,,2026-08-25 13:40:00.180732
OEUM004186000000015125404,41860,"San Francisco-Oakland-Berkeley, CA",M,151254,Web Developers,04,annual_mean_wage,2025,A01,151450.0,,2026-08-25 13:40:00.180732
OEUM004186000000015125413,41860,"San Francisco-Oakland-Berkeley, CA",M,151254,Web Developers,13,annual_median_wage,2025,A01,152450.0,,2026-08-25 13:40:00.180732
OEUM004186000000015125403,41860,"San Francisco-Oakland-Berkeley, CA",M,151254,Web Developers,03,hourly_mean_wage,2025,A01,72.81,,2026-08-25 13:40:00.180732
OEUM004186000000015125408,41860,"San Francisco-Oakland-Berkeley, CA",M,151254,Web Developers,08,hourly_median_wage,2025,A01,73.29,,2026-08-25 13:40:00.180732
OEUM004186000000015121101,41860,"San Francisco-Oakland-Berkeley, CA",M,151211,Computer Systems Analysts,01,employment,2025,A01,11180.0,,2026-08-25 13:40:00.180732
OEUM004186000000015121104,41860,"San Francisco-Oakland-Berkeley, CA",M,151211,Computer Systems Analysts,04,annual_mean_wage,2025,A01,145400.0,,2026-08-25 13:40:00.180732
OEUM004186000000015121113,41860,"San Francisco-Oakland-Berkeley, CA",M,151211,Computer Systems Analysts,13,annual_median_wage,2025,A01,134460.0,,2026-08-25 13:40:00.180732
OEUM004186000000015121103,41860,"San Francisco-Oakland-Berkeley, CA",M,151211,Computer Systems Analysts,03,hourly_mean_wage,2025,A01,69.9,,2026-08-25 13:40:00.180732
OEUM004186000000015121108,41860,"San Francisco-Oakland-Berkeley, CA",M,151211,Computer Systems Analysts,08,hourly_median_wage,2025,A01,64.65,,2026-08-25 13:40:00.180732
OEUM004186000000011202101,41860,"San Francisco-Oakland-Berkeley, CA",M,112021,Marketing Managers,01,employment,2025,A01,11170.0,,2026-08-25 13:40:00.180732
OEUM004186000000011202104,41860,"San Francisco-Oakland-Berkeley, CA",M,112021,Marketing Managers,04,annual_mean_wage,2025,A01,235920.0,,2026-08-25 13:40:00.180732
OEUM004186000000011202113,41860,"San Francisco-Oakland-Berkeley, CA",M,112021,Marketing Managers,13,annual_median_wage,2025,A01,220480.0,,2026-08-25 13:40:00.180732
OEUM004186000000011202103,41860,"San Francisco-Oakland-Berkeley, CA",M,112021,Marketing Managers,03,hourly_mean_wage,2025,A01,113.42,,2026-08-25 13:40:00.180732
OEUM004186000000011202108,41860,"San Francisco-Oakland-Berkeley, CA",M,112021,Marketing Managers,08,hourly_median_wage,2025,A01,106.0,,2026-08-25 13:40:00.180732
OEUM004186000000013111101,41860,"San Francisco-Oakland-Berkeley, CA",M,131111,Management Analysts,01,employment,2025,A01,23560.0,,2026-08-25 13:40:00.180732
OEUM004186000000013111104,41860,"San Francisco-Oakland-Berkeley, CA",M,131111,Management Analysts,04,annual_mean_wage,2025,A01,137410.0,,2026-08-25 13:40:00.180732
OEUM004186000000013111113,41860,"San Francisco-Oakland-Berkeley, CA",M,131111,Management Analysts,13,annual_median_wage,2025,A01,126730.0,,2026-08-25 13:40:00.180732
OEUM004186000000013111103,41860,"San Francisco-Oakland-Berkeley, CA",M,131111,Management Analysts,03,hourly_mean_wage,2025,A01,66.06,,2026-08-25 13:40:00.180732
OEUM004186000000013111108,41860,"San Francisco-Oakland-Berkeley, CA",M,131111,Management Analysts,08,hourly_median_wage,2025,A01,60.93,,2026-08-25 13:40:00.180732
OEUM004186000000029206101,41860,"San Francisco-Oakland-Berkeley, CA",M,292061,Licensed Practical and Licensed Vocational Nurses,01,employment,2025,A01,8800.0,,2026-08-25 13:40:00.180732
OEUM004186000000029206104,41860,"San Francisco-Oakland-Berkeley, CA",M,292061,Licensed Practical and Licensed Vocational Nurses,04,annual_mean_wage,2025,A01,93470.0,,2026-08-25 13:40:00.180732
OEUM004186000000029206113,41860,"San Francisco-Oakland-Berkeley, CA",M,292061,Licensed Practical and Licensed Vocational Nurses,13,annual_median_wage,2025,A01,94310.0,,2026-08-25 13:40:00.180732
OEUM004186000000029206103,41860,"San Francisco-Oakland-Berkeley, CA",M,292061,Licensed Practical and Licensed Vocational Nurses,03,hourly_mean_wage,2025,A01,44.94,,2026-08-25 13:40:00.180732
OEUM004186000000029206108,41860,"San Francisco-Oakland-Berkeley, CA",M,292061,Licensed Practical and Licensed Vocational Nurses,08,hourly_median_wage,2025,A01,45.34,,2026-08-25 13:40:00.180732
OEUM004186000000025119401,41860,"San Francisco-Oakland-Berkeley, CA",M,251194,"Career/Technical Education Teachers, Postsecondary",01,employment,2025,A01,1410.0,,2026-08-25 13:40:00.180732
OEUM004186000000025119404,41860,"San Francisco-Oakland-Berkeley, CA",M,251194,"Career/Technical Education Teachers, Postsecondary",04,annual_mean_wage,2025,A01,103870.0,,2026-08-25 13:40:00.180732
OEUM004186000000025119413,41860,"San Francisco-Oakland-Berkeley, CA",M,251194,"Career/Technical Education Teachers, Postsecondary",13,annual_median_wage,2025,A01,86980.0,,2026-08-25 13:40:00.180732
OEUM004186000000025119403,41860,"San Francisco-Oakland-Berkeley, CA",M,251194,"Career/Technical Education Teachers, Postsecondary",03,hourly_mean_wage,2025,A01,49.94,,2026-08-25 13:40:00.180732
OEUM004186000000025119408,41860,"San Francisco-Oakland-Berkeley, CA",M,251194,"Career/Technical Education Teachers, Postsecondary",08,hourly_median_wage,2025,A01,41.82,,2026-08-25 13:40:00.180732
OEUM004186000000041302101,41860,"San Francisco-Oakland-Berkeley, CA",M,413021,Insurance Sales Agents,01,employment,2025,A01,4860.0,,2026-08-25 13:40:00.180732
OEUM004186000000041302104,41860,"San Francisco-Oakland-Berkeley, CA",M,413021,Insurance Sales Agents,04,annual_mean_wage,2025,A01,114110.0,,2026-08-25 13:40:00.180732
OEUM004186000000041302113,41860,"San Francisco-Oakland-Berkeley, CA",M,413021,Insurance Sales Agents,13,annual_median_wage,2025,A01,95640.0,,2026-08-25 13:40:00.180732
OEUM004186000000041302103,41860,"San Francisco-Oakland-Berkeley, CA",M,413021,Insurance Sales Agents,03,hourly_mean_wage,2025,A01,54.86,,2026-08-25 13:40:00.180732
OEUM004186000000041302108,41860,"San Francisco-Oakland-Berkeley, CA",M,413021,Insurance Sales Agents,08,hourly_median_wage,2025,A01,45.98,,2026-08-25 13:40:00.180732
OEUM004186000000043601401,41860,"San Francisco-Oakland-Berkeley, CA",M,436014,Secretaries and Administrative Assistants,01,employment,2025,A01,20270.0,,2026-08-25 13:40:00.180732
OEUM004186000000043601404,41860,"San Francisco-Oakland-Berkeley, CA",M,436014,Secretaries and Administrative Assistants,04,annual_mean_wage,2025,A01,66110.0,,2026-08-25 13:40:00.180732
OEUM004186000000043601413,41860,"San Francisco-Oakland-Berkeley, CA",M,436014,Secretaries and Administrative Assistants,13,annual_median_wage,2025,A01,62110.0,,2026-08-25 13:40:00.180732
OEUM004186000000043601403,41860,"San Francisco-Oakland-Berkeley, CA",M,436014,Secretaries and Administrative Assistants,03,hourly_mean_wage,2025,A01,31.78,,2026-08-25 13:40:00.180732
OEUM004186000000043601408,41860,"San Francisco-Oakland-Berkeley, CA",M,436014,Secretaries and Administrative Assistants,08,hourly_median_wage,2025,A01,29.86,,2026-08-25 13:40:00.180732
OEUM004266000000000000001,42660,"Seattle-Tacoma-Bellevue, WA",M,000000,All occupations,01,employment,2025,A01,2086210.0,,2026-08-25 13:40:00.180732
OEUM004266000000000000004,42660,"Seattle-Tacoma-Bellevue, WA",M,000000,All occupations,04,annual_mean_wage,2025,A01,91790.0,,2026-08-25 13:40:00.180732
OEUM004266000000000000013,42660,"Seattle-Tacoma-Bellevue, WA",M,000000,All occupations,13,annual_median_wage,2025,A01,72610.0,,2026-08-25 13:40:00.180732
OEUM004266000000000000003,42660,"Seattle-Tacoma-Bellevue, WA",M,000000,All occupations,03,hourly_mean_wage,2025,A01,44.13,,2026-08-25 13:40:00.180732
OEUM004266000000000000008,42660,"Seattle-Tacoma-Bellevue, WA",M,000000,All occupations,08,hourly_median_wage,2025,A01,34.91,,2026-08-25 13:40:00.180732
OEUM004266000000015125201,42660,"Seattle-Tacoma-Bellevue, WA",M,151252,Software Developers,01,employment,2025,A01,92770.0,,2026-08-25 13:40:00.180732
OEUM004266000000015125204,42660,"Seattle-Tacoma-Bellevue, WA",M,151252,Software Developers,04,annual_mean_wage,2025,A01,174920.0,,2026-08-25 13:40:00.180732
OEUM004266000000015125213,42660,"Seattle-Tacoma-Bellevue, WA",M,151252,Software Developers,13,annual_median_wage,2025,A01,167280.0,,2026-08-25 13:40:00.180732
OEUM004266000000015125203,42660,"Seattle-Tacoma-Bellevue, WA",M,151252,Software Developers,03,hourly_mean_wage,2025,A01,84.09,,2026-08-25 13:40:00.180732
OEUM004266000000015125208,42660,"Seattle-Tacoma-Bellevue, WA",M,151252,Software Developers,08,hourly_median_wage,2025,A01,80.42,,2026-08-25 13:40:00.180732
OEUM004266000000015125401,42660,"Seattle-Tacoma-Bellevue, WA",M,151254,Web Developers,01,employment,2025,A01,3470.0,,2026-08-25 13:40:00.180732
OEUM004266000000015125404,42660,"Seattle-Tacoma-Bellevue, WA",M,151254,Web Developers,04,annual_mean_wage,2025,A01,128940.0,,2026-08-25 13:40:00.180732
OEUM004266000000015125413,42660,"Seattle-Tacoma-Bellevue, WA",M,151254,Web Developers,13,annual_median_wage,2025,A01,130440.0,,2026-08-25 13:40:00.180732
OEUM004266000000015125403,42660,"Seattle-Tacoma-Bellevue, WA",M,151254,Web Developers,03,hourly_mean_wage,2025,A01,61.99,,2026-08-25 13:40:00.180732
OEUM004266000000015125408,42660,"Seattle-Tacoma-Bellevue, WA",M,151254,Web Developers,08,hourly_median_wage,2025,A01,62.71,,2026-08-25 13:40:00.180732
OEUM004266000000015121101,42660,"Seattle-Tacoma-Bellevue, WA",M,151211,Computer Systems Analysts,01,employment,2025,A01,19050.0,,2026-08-25 13:40:00.180732
OEUM004266000000015121104,42660,"Seattle-Tacoma-Bellevue, WA",M,151211,Computer Systems Analysts,04,annual_mean_wage,2025,A01,134400.0,,2026-08-25 13:40:00.180732
OEUM004266000000015121113,42660,"Seattle-Tacoma-Bellevue, WA",M,151211,Computer Systems Analysts,13,annual_median_wage,2025,A01,133690.0,,2026-08-25 13:40:00.180732
OEUM004266000000015121103,42660,"Seattle-Tacoma-Bellevue, WA",M,151211,Computer Systems Analysts,03,hourly_mean_wage,2025,A01,64.61,,2026-08-25 13:40:00.180732
OEUM004266000000015121108,42660,"Seattle-Tacoma-Bellevue, WA",M,151211,Computer Systems Analysts,08,hourly_median_wage,2025,A01,64.27,,2026-08-25 13:40:00.180732
OEUM004266000000011202101,42660,"Seattle-Tacoma-Bellevue, WA",M,112021,Marketing Managers,01,employment,2025,A01,6720.0,,2026-08-25 13:40:00.180732
OEUM004266000000011202104,42660,"Seattle-Tacoma-Bellevue, WA",M,112021,Marketing Managers,04,annual_mean_wage,2025,A01,190400.0,,2026-08-25 13:40:00.180732
OEUM004266000000011202113,42660,"Seattle-Tacoma-Bellevue, WA",M,112021,Marketing Managers,13,annual_median_wage,2025,A01,175850.0,,2026-08-25 13:40:00.180732
OEUM004266000000011202103,42660,"Seattle-Tacoma-Bellevue, WA",M,112021,Marketing Managers,03,hourly_mean_wage,2025,A01,91.54,,2026-08-25 13:40:00.180732
OEUM004266000000011202108,42660,"Seattle-Tacoma-Bellevue, WA",M,112021,Marketing Managers,08,hourly_median_wage,2025,A01,84.55,,2026-08-25 13:40:00.180732
OEUM004266000000013111101,42660,"Seattle-Tacoma-Bellevue, WA",M,131111,Management Analysts,01,employment,2025,A01,16930.0,,2026-08-25 13:40:00.180732
OEUM004266000000013111104,42660,"Seattle-Tacoma-Bellevue, WA",M,131111,Management Analysts,04,annual_mean_wage,2025,A01,129290.0,,2026-08-25 13:40:00.180732
OEUM004266000000013111113,42660,"Seattle-Tacoma-Bellevue, WA",M,131111,Management Analysts,13,annual_median_wage,2025,A01,126340.0,,2026-08-25 13:40:00.180732
OEUM004266000000013111103,42660,"Seattle-Tacoma-Bellevue, WA",M,131111,Management Analysts,03,hourly_mean_wage,2025,A01,62.16,,2026-08-25 13:40:00.180732
OEUM004266000000013111108,42660,"Seattle-Tacoma-Bellevue, WA",M,131111,Management Analysts,08,hourly_median_wage,2025,A01,60.74,,2026-08-25 13:40:00.180732
OEUM004266000000029206101,42660,"Seattle-Tacoma-Bellevue, WA",M,292061,Licensed Practical and Licensed Vocational Nurses,01,employment,2025,A01,3470.0,,2026-08-25 13:40:00.180732
OEUM004266000000029206104,42660,"Seattle-Tacoma-Bellevue, WA",M,292061,Licensed Practical and Licensed Vocational Nurses,04,annual_mean_wage,2025,A01,87360.0,,2026-08-25 13:40:00.180732
OEUM004266000000029206113,42660,"Seattle-Tacoma-Bellevue, WA",M,292061,Licensed Practical and Licensed Vocational Nurses,13,annual_median_wage,2025,A01,85690.0,,2026-08-25 13:40:00.180732
OEUM004266000000029206103,42660,"Seattle-Tacoma-Bellevue, WA",M,292061,Licensed Practical and Licensed Vocational Nurses,03,hourly_mean_wage,2025,A01,42.0,,2026-08-25 13:40:00.180732
OEUM004266000000029206108,42660,"Seattle-Tacoma-Bellevue, WA",M,292061,Licensed Practical and Licensed Vocational Nurses,08,hourly_median_wage,2025,A01,41.2,,2026-08-25 13:40:00.180732
OEUM004266000000025119401,42660,"Seattle-Tacoma-Bellevue, WA",M,251194,"Career/Technical Education Teachers, Postsecondary",01,employment,2025,A01,2070.0,,2026-08-25 13:40:00.180732
OEUM004266000000025119404,42660,"Seattle-Tacoma-Bellevue, WA",M,251194,"Career/Technical Education Teachers, Postsecondary",04,annual_mean_wage,2025,A01,89650.0,,2026-08-25 13:40:00.180732
OEUM004266000000025119413,42660,"Seattle-Tacoma-Bellevue, WA",M,251194,"Career/Technical Education Teachers, Postsecondary",13,annual_median_wage,2025,A01,81010.0,,2026-08-25 13:40:00.180732
OEUM004266000000025119403,42660,"Seattle-Tacoma-Bellevue, WA",M,251194,"Career/Technical Education Teachers, Postsecondary",03,hourly_mean_wage,2025,A01,43.1,,2026-08-25 13:40:00.180732
OEUM004266000000025119408,42660,"Seattle-Tacoma-Bellevue, WA",M,251194,"Career/Technical Education Teachers, Postsecondary",08,hourly_median_wage,2025,A01,38.95,,2026-08-25 13:40:00.180732
OEUM004266000000041302101,42660,"Seattle-Tacoma-Bellevue, WA",M,413021,Insurance Sales Agents,01,employment,2025,A01,5890.0,,2026-08-25 13:40:00.180732
OEUM004266000000041302104,42660,"Seattle-Tacoma-Bellevue, WA",M,413021,Insurance Sales Agents,04,annual_mean_wage,2025,A01,80290.0,,2026-08-25 13:40:00.180732
OEUM004266000000041302113,42660,"Seattle-Tacoma-Bellevue, WA",M,413021,Insurance Sales Agents,13,annual_median_wage,2025,A01,61630.0,,2026-08-25 13:40:00.180732
OEUM004266000000041302103,42660,"Seattle-Tacoma-Bellevue, WA",M,413021,Insurance Sales Agents,03,hourly_mean_wage,2025,A01,38.6,,2026-08-25 13:40:00.180732
OEUM004266000000041302108,42660,"Seattle-Tacoma-Bellevue, WA",M,413021,Insurance Sales Agents,08,hourly_median_wage,2025,A01,29.63,,2026-08-25 13:40:00.180732
OEUM004266000000043601401,42660,"Seattle-Tacoma-Bellevue, WA",M,436014,Secretaries and Administrative Assistants,01,employment,2025,A01,15780.0,,2026-08-25 13:40:00.180732
OEUM004266000000043601404,42660,"Seattle-Tacoma-Bellevue, WA",M,436014,Secretaries and Administrative Assistants,04,annual_mean_wage,2025,A01,61610.0,,2026-08-25 13:40:00.180732
OEUM004266000000043601413,42660,"Seattle-Tacoma-Bellevue, WA",M,436014,Secretaries and Administrative Assistants,13,annual_median_wage,2025,A01,60230.0,,2026-08-25 13:40:00.180732
OEUM004266000000043601403,42660,"Seattle-Tacoma-Bellevue, WA",M,436014,Secretaries and Administrative Assistants,03,hourly_mean_wage,2025,A01,29.62,,2026-08-25 13:40:00.180732
OEUM004266000000043601408,42660,"Seattle-Tacoma-Bellevue, WA",M,436014,Secretaries and Administrative Assistants,08,hourly_median_wage,2025,A01,28.96,,2026-08-25 13:40:00.180732
OEUM001446000000000000001,14460,"Boston-Cambridge-Newton, MA-NH",M,000000,All occupations,01,employment,2025,A01,2703890.0,,2026-08-25 13:40:00.180732
OEUM001446000000000000004,14460,"Boston-Cambridge-Newton, MA-NH",M,000000,All occupations,04,annual_mean_wage,2025,A01,89620.0,,2026-08-25 13:40:00.180732
OEUM001446000000000000013,14460,"Boston-Cambridge-Newton, MA-NH",M,000000,All occupations,13,annual_median_wage,2025,A01,66620.0,,2026-08-25 13:40:00.180732
OEUM001446000000000000003,14460,"Boston-Cambridge-Newton, MA-NH",M,000000,All occupations,03,hourly_mean_wage,2025,A01,43.09,,2026-08-25 13:40:00.180732
OEUM001446000000000000008,14460,"Boston-Cambridge-Newton, MA-NH",M,000000,All occupations,08,hourly_median_wage,2025,A01,32.03,,2026-08-25 13:40:00.180732
OEUM001446000000015125201,14460,"Boston-Cambridge-Newton, MA-NH",M,151252,Software Developers,01,employment,2025,A01,42310.0,,2026-08-25 13:40:00.180732
OEUM001446000000015125204,14460,"Boston-Cambridge-Newton, MA-NH",M,151252,Software Developers,04,annual_mean_wage,2025,A01,162440.0,,2026-08-25 13:40:00.180732
OEUM001446000000015125213,14460,"Boston-Cambridge-Newton, MA-NH",M,151252,Software Developers,13,annual_median_wage,2025,A01,166090.0,,2026-08-25 13:40:00.180732
OEUM001446000000015125203,14460,"Boston-Cambridge-Newton, MA-NH",M,151252,Software Developers,03,hourly_mean_wage,2025,A01,78.1,,2026-08-25 13:40:00.180732
OEUM001446000000015125208,14460,"Boston-Cambridge-Newton, MA-NH",M,151252,Software Developers,08,hourly_median_wage,2025,A01,79.85,,2026-08-25 13:40:00.180732
OEUM001446000000015125401,14460,"Boston-Cambridge-Newton, MA-NH",M,151254,Web Developers,01,employment,2025,A01,1450.0,,2026-08-25 13:40:00.180732
OEUM001446000000015125404,14460,"Boston-Cambridge-Newton, MA-NH",M,151254,Web Developers,04,annual_mean_wage,2025,A01,115910.0,,2026-08-25 13:40:00.180732
OEUM001446000000015125413,14460,"Boston-Cambridge-Newton, MA-NH",M,151254,Web Developers,13,annual_median_wage,2025,A01,108520.0,,2026-08-25 13:40:00.180732
OEUM001446000000015125403,14460,"Boston-Cambridge-Newton, MA-NH",M,151254,Web Developers,03,hourly_mean_wage,2025,A01,55.73,,2026-08-25 13:40:00.180732
