area,area_title,occ_code,occ_title,o_group,tot_emp,a_mean,a_median,a_pct10,a_pct25,a_pct75,a_pct90,year
99,U.S.,53-4011,Locomotive Engineers,detailed,32390.0,75870.0,74770.0,59450.0,73240.0,80340.0,92670.0,2023
99,U.S.,53-4013,"Rail Yard Engineers, Dinkey Operators, and Hostlers",detailed,2430.0,57580.0,57070.0,38800.0,49080.0,63050.0,76470.0,2023
99,U.S.,53-4022,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",detailed,13610.0,62840.0,63540.0,44350.0,57220.0,67540.0,78120.0,2023
99,U.S.,53-4031,Railroad Conductors and Yardmasters,detailed,46490.0,72220.0,71130.0,54610.0,62180.0,78490.0,99210.0,2023
99,U.S.,53-4041,Subway and Streetcar Operators,detailed,14860.0,77370.0,84270.0,54690.0,73570.0,84310.0,87110.0,2023
99,U.S.,53-4099,"Rail Transportation Workers, All Other",detailed,1830.0,50730.0,44660.0,35420.0,39330.0,54320.0,85490.0,2023
99,U.S.,53-5011,Sailors and Marine Oilers,detailed,29960.0,53470.0,48400.0,32240.0,37960.0,62700.0,79180.0,2023
99,U.S.,53-5021,"Captains, Mates, and Pilots of Water Vessels",detailed,34520.0,97820.0,88730.0,44600.0,60550.0,123640.0,161510.0,2023
99,U.S.,53-5022,Motorboat Operators,detailed,2710.0,51810.0,46420.0,28890.0,35860.0,64490.0,80960.0,2023
99,U.S.,53-5031,Ship Engineers,detailed,8860.0,100550.0,94270.0,57140.0,68880.0,122390.0,141910.0,2023
99,U.S.,53-6011,Bridge and Lock Tenders,detailed,3460.0,50070.0,49120.0,28990.0,33340.0,64250.0,69880.0,2023
99,U.S.,53-6021,Parking Attendants,detailed,118130.0,32700.0,32840.0,22890.0,28470.0,36420.0,40500.0,2023
99,U.S.,53-6031,Automotive and Watercraft Service Attendants,detailed,92530.0,34530.0,33820.0,27430.0,29640.0,37170.0,43830.0,2023
99,U.S.,53-6032,Aircraft Service Attendants,detailed,24940.0,42110.0,39110.0,32040.0,35980.0,46010.0,53820.0,2023
99,U.S.,53-6041,Traffic Technicians,detailed,7530.0,56680.0,52240.0,36290.0,42770.0,67370.0,78840.0,2023
99,U.S.,53-6051,Transportation Inspectors,detailed,27670.0,83920.0,87290.0,39790.0,60110.0,97630.0,129020.0,2023
99,U.S.,53-6061,Passenger Attendants,detailed,20190.0,36780.0,35620.0,27040.0,32020.0,39470.0,47680.0,2023
99,U.S.,53-6099,"Transportation Workers, All Other",detailed,10940.0,43530.0,40300.0,27340.0,31700.0,52000.0,63680.0,2023
99,U.S.,53-7011,Conveyor Operators and Tenders,detailed,24660.0,42900.0,39260.0,32770.0,35290.0,47000.0,59910.0,2023
99,U.S.,53-7021,Crane and Tower Operators,detailed,42260.0,68040.0,64690.0,39200.0,48380.0,78720.0,98820.0,2023
99,U.S.,53-7031,Dredge Operators,detailed,940.0,53700.0,50440.0,37870.0,43670.0,60670.0,72570.0,2023
99,U.S.,53-7041,Hoist and Winch Operators,detailed,2230.0,65810.0,55950.0,33760.0,40490.0,93630.0,111470.0,2023
99,U.S.,53-7051,Industrial Truck and Tractor Operators,detailed,778920.0,45720.0,44470.0,35260.0,38270.0,50010.0,59860.0,2023
99,U.S.,53-7061,Cleaners of Vehicles and Equipment,detailed,365290.0,35250.0,34150.0,24560.0,28880.0,38500.0,46450.0,2023
99,U.S.,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",detailed,3008300.0,39760.0,37660.0,29480.0,34040.0,44950.0,50280.0,2023
99,U.S.,53-7063,Machine Feeders and Offbearers,detailed,44500.0,41000.0,39250.0,29880.0,34610.0,46590.0,53320.0,2023
99,U.S.,53-7064,"Packers and Packagers, Hand",detailed,645210.0,35450.0,34830.0,25880.0,30220.0,39580.0,45100.0,2023
99,U.S.,53-7065,Stockers and Order Fillers,detailed,2872680.0,37990.0,36390.0,29150.0,32160.0,41370.0,48890.0,2023
99,U.S.,53-7071,Gas Compressor and Gas Pumping Station Operators,detailed,4400.0,63810.0,61870.0,36480.0,47470.0,75370.0,93450.0,2023
99,U.S.,53-7072,"Pump Operators, Except Wellhead Pumpers",detailed,11570.0,58650.0,54690.0,36290.0,43720.0,72680.0,85430.0,2023
99,U.S.,53-7073,Wellhead Pumpers,detailed,18230.0,69930.0,71830.0,38490.0,55700.0,81080.0,96600.0,2023
99,U.S.,53-7081,Refuse and Recyclable Material Collectors,detailed,135430.0,47810.0,45760.0,30050.0,36100.0,58360.0,67970.0,2023
99,U.S.,53-7121,"Tank Car, Truck, and Ship Loaders",detailed,11400.0,60530.0,58620.0,38850.0,46500.0,72710.0,88810.0,2023
99,U.S.,53-7199,"Material Moving Workers, All Other",detailed,23970.0,45840.0,40310.0,32240.0,34830.0,48460.0,63430.0,2023
99,U.S.,11-1011,Chief Executives,detailed,211850.0,262930.0,206420.0,73710.0,126080.0,,,2024
99,U.S.,11-1021,General and Operations Managers,detailed,3584420.0,133120.0,102950.0,47420.0,67160.0,164130.0,,2024
99,U.S.,11-1031,Legislators,detailed,26510.0,67390.0,44810.0,20380.0,29120.0,80350.0,137820.0,2024
99,U.S.,11-2011,Advertising and Promotions Managers,detailed,21100.0,149270.0,126960.0,63000.0,85990.0,178570.0,,2024
99,U.S.,11-2021,Marketing Managers,detailed,384980.0,171520.0,161030.0,81900.0,111210.0,211080.0,,2024
99,U.S.,11-2022,Sales Managers,detailed,603710.0,160930.0,138060.0,66910.0,95910.0,201490.0,,2024
99,U.S.,11-2032,Public Relations Managers,detailed,76060.0,163520.0,138520.0,78880.0,102300.0,198000.0,,2024
99,U.S.,11-2033,Fundraising Managers,detailed,36920.0,137290.0,123480.0,73700.0,92880.0,166420.0,216660.0,2024
99,U.S.,11-3012,Administrative Services Managers,detailed,254140.0,126030.0,108390.0,64740.0,83660.0,147150.0,200010.0,2024
99,U.S.,11-3013,Facilities Managers,detailed,141090.0,114520.0,104690.0,62550.0,80150.0,135650.0,173080.0,2024
99,U.S.,11-3021,Computer and Information Systems Managers,detailed,645970.0,187990.0,171200.0,104450.0,134350.0,216220.0,,2024
99,U.S.,11-3031,Financial Managers,detailed,818620.0,180470.0,161700.0,86490.0,118360.0,214210.0,,2024
99,U.S.,11-3051,Industrial Production Managers,detailed,234380.0,129180.0,121440.0,74900.0,94620.0,156330.0,197310.0,2024
99,U.S.,11-3061,Purchasing Managers,detailed,81240.0,150630.0,139510.0,85500.0,107430.0,175460.0,219140.0,2024
99,U.S.,11-3071,"Transportation, Storage, and Distribution Managers",detailed,213000.0,116010.0,102010.0,61200.0,78360.0,136050.0,180590.0,2024
99,U.S.,11-3111,Compensation and Benefits Managers,detailed,20070.0,156230.0,140360.0,81660.0,105210.0,190890.0,,2024
99,U.S.,11-3121,Human Resources Managers,detailed,215520.0,160480.0,140030.0,83790.0,105590.0,189960.0,,2024
99,U.S.,11-3131,Training and Development Managers,detailed,44960.0,140590.0,127090.0,75810.0,96110.0,169310.0,219990.0,2024
99,U.S.,11-9013,"Farmers, Ranchers, and Other Agricultural Managers",detailed,5910.0,97240.0,87980.0,51700.0,67970.0,115200.0,156530.0,2024
99,U.S.,11-9021,Construction Managers,detailed,348330.0,119660.0,106980.0,65160.0,83480.0,139330.0,176990.0,2024
99,U.S.,11-9031,"Education and Childcare Administrators, Preschool and Daycare",detailed,71620.0,62640.0,56270.0,37060.0,45310.0,72690.0,96400.0,2024
99,U.S.,11-9032,"Education Administrators, Kindergarten through Secondary",detailed,319630.0,113360.0,104070.0,72400.0,83840.0,132550.0,165820.0,2024
99,U.S.,11-9033,"Education Administrators, Postsecondary",detailed,176420.0,124450.0,103960.0,63820.0,79880.0,140940.0,212420.0,2024
99,U.S.,11-9039,"Education Administrators, All Other",detailed,53330.0,99460.0,89040.0,49490.0,65180.0,121720.0,158050.0,2024
99,U.S.,11-9041,Architectural and Engineering Managers,detailed,210340.0,175710.0,167740.0,111450.0,134930.0,207210.0,,2024
99,U.S.,11-9051,Food Service Managers,detailed,244230.0,72370.0,65310.0,42380.0,53090.0,82300.0,105420.0,2024
99,U.S.,11-9071,Gambling Managers,detailed,4620.0,102480.0,85580.0,51670.0,70190.0,120490.0,165220.0,2024
99,U.S.,11-9072,"Entertainment and Recreation Managers, Except Gambling",detailed,36700.0,87060.0,77180.0,45320.0,58380.0,101750.0,134680.0,2024
99,U.S.,11-9081,Lodging Managers,detailed,41350.0,77460.0,68130.0,39490.0,50040.0,90670.0,126990.0,2024
99,U.S.,11-9111,Medical and Health Services Managers,detailed,565840.0,137730.0,117960.0,69680.0,88560.0,162420.0,219080.0,2024
99,U.S.,11-9121,Natural Sciences Managers,detailed,100870.0,173500.0,161180.0,79830.0,114110.0,214820.0,,2024
99,U.S.,11-9131,Postmasters and Mail Superintendents,detailed,13810.0,93760.0,92730.0,81430.0,87150.0,99590.0,109140.0,2024
99,U.S.,11-9141,"Property, Real Estate, and Community Association Managers",detailed,296640.0,82720.0,66700.0,39360.0,49530.0,95760.0,141040.0,2024
99,U.S.,11-9151,Social and Community Service Managers,detailed,195490.0,86100.0,78240.0,50020.0,62420.0,100600.0,129820.0,2024
99,U.S.,11-9161,Emergency Management Directors,detailed,12570.0,97700.0,86130.0,51260.0,64470.0,119690.0,160420.0,2024
99,U.S.,11-9171,Funeral Home Managers,detailed,13120.0,85650.0,76830.0,45820.0,59780.0,99330.0,132470.0,2024
99,U.S.,11-9179,"Personal Service Managers, All Other",detailed,10490.0,70620.0,61340.0,36880.0,47670.0,82890.0,111130.0,2024
99,U.S.,11-9199,"Managers, All Other",detailed,630980.0,149890.0,136550.0,68860.0,100010.0,179190.0,227590.0,2024
99,U.S.,13-1011,"Agents and Business Managers of Artists, Performers, and Athletes",detailed,14220.0,165600.0,96310.0,48530.0,63100.0,168850.0,,2024
99,U.S.,13-1020,Buyers and Purchasing Agents,detailed,486900.0,81720.0,75650.0,46460.0,58670.0,99190.0,127520.0,2024
99,U.S.,13-1031,"Claims Adjusters, Examiners, and Investigators",detailed,305020.0,78770.0,76790.0,47810.0,60100.0,95990.0,112150.0,2024
99,U.S.,13-1032,"Insurance Appraisers, Auto Damage",detailed,7790.0,77050.0,76650.0,56690.0,64280.0,86430.0,101800.0,2024
99,U.S.,13-1041,Compliance Officers,detailed,397770.0,84980.0,78420.0,46230.0,59130.0,104800.0,130030.0,2024
99,U.S.,13-1051,Cost Estimators,detailed,219530.0,83160.0,77070.0,46330.0,59830.0,99630.0,128640.0,2024
99,U.S.,13-1071,Human Resources Specialists,detailed,917460.0,79730.0,72910.0,45440.0,55870.0,97270.0,126540.0,2024
99,U.S.,13-1074,Farm Labor Contractors,detailed,410.0,51910.0,48690.0,29800.0,32860.0,58250.0,86860.0,2024
99,U.S.,13-1075,Labor Relations Specialists,detailed,64590.0,97130.0,93500.0,49880.0,67670.0,123090.0,153440.0,2024
99,U.S.,13-1081,Logisticians,detailed,235640.0,87600.0,80880.0,49260.0,62920.0,104330.0,132110.0,2024
99,U.S.,13-1082,Project Management Specialists,detailed,1006160.0,108100.0,100750.0,59830.0,76950.0,131660.0,165790.0,2024
99,U.S.,13-1111,Management Analysts,detailed,893900.0,114710.0,101190.0,59720.0,76770.0,133140.0,174140.0,2024
99,U.S.,13-1121,"Meeting, Convention, and Event Planners",detailed,134670.0,65090.0,59440.0,35990.0,45610.0,77150.0,101310.0,2024
99,U.S.,13-1131,Fundraisers,detailed,105930.0,73130.0,66490.0,43200.0,52590.0,85280.0,106960.0,2024
99,U.S.,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,102370.0,82920.0,77020.0,48300.0,59700.0,99210.0,128830.0,2024
99,U.S.,13-1151,Training and Development Specialists,detailed,436610.0,73760.0,65850.0,37510.0,48900.0,91550.0,120190.0,2024
99,U.S.,13-1161,Market Research Analysts and Marketing Specialists,detailed,861140.0,86480.0,76950.0,42070.0,56220.0,104870.0,144610.0,2024
99,U.S.,13-1199,"Business Operations Specialists, All Other",detailed,1128200.0,92380.0,81270.0,46230.0,60820.0,110030.0,147830.0,2024
99,U.S.,13-2011,Accountants and Auditors,detailed,1448290.0,93520.0,81680.0,52780.0,64660.0,106450.0,141420.0,2024
99,U.S.,13-2020,Property Appraisers and Assessors,detailed,59070.0,77160.0,65420.0,38480.0,49310.0,90810.0,122760.0,2024
99,U.S.,13-2031,Budget Analysts,detailed,47170.0,93920.0,87930.0,60510.0,72240.0,110380.0,134640.0,2024
99,U.S.,13-2041,Credit Analysts,detailed,67370.0,98040.0,80970.0,52930.0,63850.0,113850.0,168840.0,2024
99,U.S.,13-2051,Financial and Investment Analysts,detailed,340580.0,116490.0,101350.0,62410.0,78300.0,132050.0,180550.0,2024
99,U.S.,13-2052,Personal Financial Advisors,detailed,270480.0,160210.0,102140.0,49990.0,70620.0,172540.0,,2024
99,U.S.,13-2053,Insurance Underwriters,detailed,107820.0,90830.0,79880.0,51640.0,63070.0,104820.0,138020.0,2024
99,U.S.,13-2054,Financial Risk Specialists,detailed,56320.0,119930.0,106000.0,62270.0,80280.0,145020.0,182310.0,2024
99,U.S.,13-2061,Financial Examiners,detailed,62830.0,103650.0,90400.0,53420.0,66800.0,127210.0,171540.0,2024
99,U.S.,13-2071,Credit Counselors,detailed,28110.0,55890.0,50480.0,38980.0,45420.0,61760.0,77920.0,2024
99,U.S.,13-2072,Loan Officers,detailed,290530.0,86020.0,74180.0,38490.0,50460.0,101920.0,145780.0,2024
99,U.S.,13-2081,"Tax Examiners and Collectors, and Revenue Agents",detailed,53530.0,67570.0,59740.0,40020.0,46820.0,79330.0,110300.0,2024
99,U.S.,13-2082,Tax Preparers,detailed,73570.0,58860.0,50560.0,30500.0,37750.0,75590.0,96240.0,2024
99,U.S.,13-2099,"Financial Specialists, All Other",detailed,127450.0,93890.0,80190.0,46420.0,60140.0,109120.0,151780.0,2024
99,U.S.,15-1211,Computer Systems Analysts,detailed,497800.0,111960.0,103790.0,63160.0,80900.0,132360.0,166030.0,2024
99,U.S.,15-1212,Information Security Analysts,detailed,179430.0,127730.0,124910.0,69660.0,92160.0,159600.0,186420.0,2024
99,U.S.,15-1221,Computer and Information Research Scientists,detailed,38480.0,152310.0,140910.0,80670.0,102710.0,181210.0,232120.0,2024
99,U.S.,15-1231,Computer Network Support Specialists,detailed,146450.0,79610.0,73340.0,46010.0,56720.0,95710.0,124470.0,2024
99,U.S.,15-1232,Computer User Support Specialists,detailed,697210.0,64990.0,60340.0,38780.0,47580.0,77010.0,98010.0,2024
99,U.S.,15-1241,Computer Network Architects,detailed,177010.0,135890.0,130390.0,79520.0,102120.0,164440.0,198030.0,2024
99,U.S.,15-1242,Database Administrators,detailed,73180.0,107440.0,104620.0,56820.0,76100.0,132850.0,160890.0,2024
99,U.S.,15-1243,Database Architects,detailed,64770.0,142620.0,135980.0,81630.0,107900.0,169480.0,209990.0,2024
99,U.S.,15-1244,Network and Computer Systems Administrators,detailed,318570.0,101190.0,96800.0,60320.0,75860.0,123390.0,150320.0,2024
99,U.S.,15-1251,Computer Programmers,detailed,109870.0,103640.0,98670.0,52190.0,71860.0,128960.0,162090.0,2024
99,U.S.,15-1252,Software Developers,detailed,1654440.0,144570.0,133080.0,79850.0,103050.0,169000.0,211450.0,2024
99,U.S.,15-1253,Software Quality Assurance Analysts and Testers,detailed,199800.0,110260.0,102610.0,60690.0,79520.0,131870.0,166960.0,2024
99,U.S.,15-1254,Web Developers,detailed,78860.0,98790.0,90930.0,48560.0,63140.0,124300.0,162870.0,2024
99,U.S.,15-1255,Web and Digital Interface Designers,detailed,111400.0,111450.0,98090.0,47840.0,64990.0,141860.0,192180.0,2024
99,U.S.,15-1299,"Computer Occupations, All Other",detailed,439380.0,116700.0,108970.0,52650.0,76360.0,147530.0,176800.0,2024
99,U.S.,15-2011,Actuaries,detailed,28340.0,134990.0,125770.0,75240.0,90970.0,164860.0,206430.0,2024
99,U.S.,15-2021,Mathematicians,detailed,2220.0,122520.0,121680.0,63430.0,85720.0,153340.0,187660.0,2024
99,U.S.,15-2031,Operations Research Analysts,detailed,107760.0,99120.0,91290.0,53910.0,66910.0,124120.0,159280.0,2024
99,U.S.,15-2041,Statisticians,detailed,29800.0,112330.0,103300.0,60390.0,79210.0,137610.0,170700.0,2024
99,U.S.,15-2051,Data Scientists,detailed,233440.0,124590.0,112590.0,63650.0,82630.0,155810.0,194410.0,2024
99,U.S.,15-2099,"Mathematical Science Occupations, All Other",detailed,4660.0,84700.0,71490.0,40330.0,52440.0,101920.0,154140.0,2024
99,U.S.,17-1011,"Architects, Except Landscape and Naval",detailed,111140.0,103390.0,96690.0,60510.0,76110.0,123300.0,159800.0,2024
99,U.S.,17-1012,Landscape Architects,detailed,19580.0,88000.0,79660.0,51990.0,62650.0,101580.0,132250.0,2024
99,U.S.,17-1021,Cartographers and Photogrammetrists,detailed,12790.0,82860.0,78380.0,50500.0,62860.0,99650.0,121440.0,2024
99,U.S.,17-1022,Surveyors,detailed,53080.0,76730.0,72740.0,43680.0,53590.0,94550.0,116330.0,2024
99,U.S.,17-2011,Aerospace Engineers,detailed,68440.0,141180.0,134830.0,85350.0,104740.0,174480.0,205850.0,2024
99,U.S.,17-2021,Agricultural Engineers,detailed,1680.0,84240.0,84630.0,43020.0,49930.0,103940.0,132700.0,2024
99,U.S.,17-2031,Bioengineers and Biomedical Engineers,detailed,21860.0,115020.0,106950.0,71860.0,86630.0,133570.0,165060.0,2024
99,U.S.,17-2041,Chemical Engineers,detailed,20330.0,128430.0,121860.0,78520.0,96040.0,152290.0,182150.0,2024
99,U.S.,17-2051,Civil Engineers,detailed,355410.0,107050.0,99590.0,65920.0,78790.0,128290.0,160990.0,2024
99,U.S.,17-2061,Computer Hardware Engineers,detailed,75710.0,156770.0,155020.0,85430.0,115500.0,185380.0,223820.0,2024
99,U.S.,17-2071,Electrical Engineers,detailed,188790.0,120980.0,111910.0,74670.0,87590.0,141630.0,175460.0,2024
99,U.S.,17-2072,"Electronics Engineers, Except Computer",detailed,93940.0,132500.0,127590.0,79390.0,98920.0,164000.0,199060.0,2024
99,U.S.,17-2081,Environmental Engineers,detailed,37950.0,110570.0,104170.0,64950.0,80510.0,130830.0,161910.0,2024
99,U.S.,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",detailed,23220.0,113770.0,109660.0,62050.0,85400.0,136150.0,166670.0,2024
99,U.S.,17-2112,Industrial Engineers,detailed,350230.0,107900.0,101140.0,70000.0,81910.0,127480.0,157140.0,2024
99,U.S.,17-2121,Marine Engineers and Naval Architects,detailed,8440.0,116680.0,105670.0,79700.0,88480.0,133780.0,167660.0,2024
99,U.S.,17-2131,Materials Engineers,detailed,22770.0,116380.0,108310.0,68040.0,85820.0,138370.0,172000.0,2024
99,U.S.,17-2141,Mechanical Engineers,detailed,286760.0,110080.0,102320.0,68740.0,81800.0,130290.0,161240.0,2024
99,U.S.,17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",detailed,6770.0,108940.0,101020.0,62500.0,81040.0,129860.0,163740.0,2024
99,U.S.,17-2161,Nuclear Engineers,detailed,14740.0,134980.0,127520.0,88290.0,103010.0,157600.0,187430.0,2024
99,U.S.,17-2171,Petroleum Engineers,detailed,18970.0,153560.0,141280.0,78840.0,107330.0,191100.0,228790.0,2024
99,U.S.,17-2199,"Engineers, All Other",detailed,150750.0,121720.0,117750.0,62840.0,85750.0,152670.0,183510.0,2024
99,U.S.,17-3011,Architectural and Civil Drafters,detailed,109550.0,68860.0,64280.0,44040.0,52880.0,79510.0,98190.0,2024
99,U.S.,17-3012,Electrical and Electronics Drafters,detailed,20020.0,77960.0,73720.0,48680.0,58800.0,91780.0,110180.0,2024
99,U.S.,17-3013,Mechanical Drafters,detailed,39900.0,74040.0,68510.0,46500.0,56470.0,85580.0,107600.0,2024
99,U.S.,17-3019,"Drafters, All Other",detailed,16010.0,66530.0,62010.0,42170.0,50970.0,77750.0,96620.0,2024
99,U.S.,17-3021,Aerospace Engineering and Operations Technologists and Technicians,detailed,9060.0,86330.0,79830.0,53730.0,64570.0,102220.0,120440.0,2024
99,U.S.,17-3022,Civil Engineering Technologists and Technicians,detailed,62130.0,68450.0,64200.0,43550.0,51730.0,79550.0,97840.0,2024
99,U.S.,17-3023,Electrical and Electronic Engineering Technologists and Technicians,detailed,92710.0,78580.0,77180.0,48250.0,60610.0,94810.0,111790.0,2024
99,U.S.,17-3024,Electro-Mechanical and Mechatronics Technologists and Technicians,detailed,14680.0,75710.0,70760.0,47770.0,58570.0,87320.0,109580.0,2024
99,U.S.,17-3025,Environmental Engineering Technologists and Technicians,detailed,12500.0,63070.0,58890.0,39670.0,48250.0,75290.0,92280.0,2024
99,U.S.,17-3026,Industrial Engineering Technologists and Technicians,detailed,73410.0,69780.0,64790.0,46370.0,53230.0,79040.0,97670.0,2024
99,U.S.,17-3027,Mechanical Engineering Technologists and Technicians,detailed,37450.0,72450.0,68730.0,46940.0,57330.0,82980.0,100890.0,2024
99,U.S.,17-3028,Calibration Technologists and Technicians,detailed,15320.0,71080.0,65040.0,44730.0,52250.0,83600.0,105440.0,2024
99,U.S.,17-3029,"Engineering Technologists and Technicians, Except Drafters, All Other",detailed,64410.0,79740.0,77390.0,47010.0,59700.0,97760.0,114630.0,2024
99,U.S.,17-3031,Surveying and Mapping Technicians,detailed,56720.0,56890.0,51940.0,36910.0,44180.0,65240.0,80870.0,2024
99,U.S.,19-1011,Animal Scientists,detailed,2470.0,104970.0,79120.0,48440.0,59610.0,128450.0,235750.0,2024
99,U.S.,19-1012,Food Scientists and Technologists,detailed,14370.0,92190.0,85310.0,49580.0,65240.0,111700.0,141860.0,2024
99,U.S.,19-1013,Soil and Plant Scientists,detailed,16600.0,83040.0,71410.0,45320.0,57950.0,98110.0,131440.0,2024
99,U.S.,19-1021,Biochemists and Biophysicists,detailed,34520.0,115570.0,103650.0,64890.0,78730.0,134460.0,168900.0,2024
99,U.S.,19-1022,Microbiologists,detailed,19760.0,95200.0,87330.0,51220.0,63920.0,120750.0,150650.0,2024
99,U.S.,19-1023,Zoologists and Wildlife Biologists,detailed,16920.0,77920.0,72860.0,48240.0,58360.0,90590.0,113350.0,2024
99,U.S.,19-1029,"Biological Scientists, All Other",detailed,59710.0,100440.0,93330.0,54500.0,67950.0,121350.0,159780.0,2024
99,U.S.,19-1031,Conservation Scientists,detailed,25590.0,74310.0,67950.0,45260.0,53190.0,87980.0,107720.0,2024
99,U.S.,19-1032,Foresters,detailed,9650.0,74670.0,70660.0,49240.0,58810.0,85450.0,103220.0,2024
99,U.S.,19-1041,Epidemiologists,detailed,11460.0,94160.0,83980.0,56950.0,68040.0,106040.0,134860.0,2024
99,U.S.,19-1042,"Medical Scientists, Except Epidemiologists",detailed,156300.0,112690.0,100590.0,61860.0,77260.0,133870.0,168210.0,2024
99,U.S.,19-1099,"Life Scientists, All Other",detailed,7320.0,101940.0,87800.0,52360.0,66340.0,123720.0,168860.0,2024
99,U.S.,19-2011,Astronomers,detailed,1560.0,134430.0,132170.0,70730.0,94990.0,177690.0,191880.0,2024
99,U.S.,19-2012,Physicists,detailed,21340.0,166000.0,166290.0,80020.0,117450.0,210260.0,,2024
99,U.S.,19-2021,Atmospheric and Space Scientists,detailed,8780.0,103980.0,97450.0,49990.0,69440.0,128940.0,160710.0,2024
99,U.S.,19-2031,Chemists,detailed,83250.0,95940.0,84150.0,53210.0,63930.0,120210.0,154430.0,2024
99,U.S.,19-2032,Materials Scientists,detailed,8330.0,111410.0,104160.0,61460.0,79980.0,134140.0,168500.0,2024
99,U.S.,19-2041,"Environmental Scientists and Specialists, Including Health",detailed,84930.0,88640.0,80060.0,50130.0,62090.0,103730.0,134830.0,2024
99,U.S.,19-2042,"Geoscientists, Except Hydrologists and Geographers",detailed,22510.0,111310.0,99240.0,58790.0,72440.0,134350.0,178880.0,2024
99,U.S.,19-2043,Hydrologists,detailed,5720.0,98130.0,92060.0,60010.0,73330.0,114940.0,139420.0,2024
99,U.S.,19-2099,"Physical Scientists, All Other",detailed,22580.0,123070.0,117960.0,61990.0,82450.0,154900.0,191880.0,2024
99,U.S.,19-3011,Economists,detailed,15880.0,130910.0,115440.0,62340.0,82260.0,166030.0,212710.0,2024
99,U.S.,19-3022,Survey Researchers,detailed,7720.0,73470.0,63380.0,36950.0,46110.0,85370.0,118730.0,2024
99,U.S.,19-3032,Industrial-Organizational Psychologists,detailed,1050.0,134400.0,109840.0,51880.0,80790.0,198170.0,224590.0,2024
99,U.S.,19-3033,Clinical and Counseling Psychologists,detailed,72190.0,106850.0,95830.0,50470.0,67470.0,131510.0,170150.0,2024
99,U.S.,19-3034,School Psychologists,detailed,63830.0,93610.0,86930.0,60880.0,73240.0,108210.0,132320.0,2024
99,U.S.,19-3039,"Psychologists, All Other",detailed,17790.0,111340.0,117580.0,51410.0,73820.0,145200.0,163570.0,2024
99,U.S.,19-3041,Sociologists,detailed,2950.0,111670.0,101690.0,60710.0,78150.0,134780.0,168590.0,2024
99,U.S.,19-3051,Urban and Regional Planners,detailed,43040.0,89730.0,83720.0,55590.0,66210.0,104450.0,128550.0,2024
99,U.S.,19-3091,Anthropologists and Archeologists,detailed,8070.0,71070.0,64910.0,44510.0,51240.0,83080.0,104510.0,2024
99,U.S.,19-3092,Geographers,detailed,1380.0,98160.0,97200.0,62390.0,75590.0,117190.0,133680.0,2024
99,U.S.,19-3093,Historians,detailed,3140.0,78470.0,74050.0,38630.0,55190.0,96330.0,128500.0,2024
99,U.S.,19-3094,Political Scientists,detailed,5950.0,137600.0,139380.0,74750.0,103030.0,172050.0,191880.0,2024
99,U.S.,19-3099,"Social Scientists and Related Workers, All Other",detailed,36970.0,106440.0,100340.0,62570.0,79210.0,127880.0,160810.0,2024
99,U.S.,19-4012,Agricultural Technicians,detailed,14340.0,49680.0,46790.0,32860.0,38480.0,59370.0,69010.0,2024
99,U.S.,19-4013,Food Science Technicians,detailed,14200.0,54400.0,49430.0,37760.0,43990.0,60940.0,75100.0,2024
99,U.S.,19-4021,Biological Technicians,detailed,76190.0,58020.0,52000.0,38060.0,45380.0,66410.0,81990.0,2024
99,U.S.,19-4031,Chemical Technicians,detailed,55640.0,61300.0,57790.0,39030.0,46680.0,72940.0,90990.0,2024
99,U.S.,19-4042,"Environmental Science and Protection Technicians, Including Health",detailed,39390.0,56770.0,49490.0,36130.0,38050.0,64170.0,85630.0,2024
99,U.S.,19-4043,"Geological Technicians, Except Hydrologic Technicians",detailed,9710.0,58220.0,48390.0,32830.0,39200.0,64470.0,92210.0,2024
99,U.S.,19-4044,Hydrologic Technicians,detailed,2940.0,64410.0,58570.0,40330.0,47450.0,79790.0,94310.0,2024
99,U.S.,19-4051,Nuclear Technicians,detailed,5990.0,100730.0,104240.0,64370.0,83330.0,113710.0,126890.0,2024
99,U.S.,19-4061,Social Science Research Assistants,detailed,32940.0,63560.0,58040.0,36410.0,46190.0,73060.0,100620.0,2024
99,U.S.,19-4071,Forest and Conservation Technicians,detailed,31080.0,56660.0,54310.0,36190.0,42560.0,66020.0,80790.0,2024
99,U.S.,19-4092,Forensic Science Technicians,detailed,19450.0,75260.0,67440.0,45560.0,53310.0,88710.0,110710.0,2024
99,U.S.,19-4099,"Life, Physical, and Social Science Technicians, All Other",detailed,71400.0,64640.0,60130.0,37310.0,46270.0,77990.0,101870.0,2024
99,U.S.,19-5011,Occupational Health and Safety Specialists,detailed,128430.0,88660.0,83910.0,50610.0,64410.0,105390.0,130460.0,2024
99,U.S.,19-5012,Occupational Health and Safety Technicians,detailed,31450.0,63800.0,58440.0,40550.0,49510.0,74810.0,94670.0,2024
99,U.S.,21-1012,"Educational, Guidance, and Career Counselors and Advisors",detailed,342350.0,71520.0,65140.0,43580.0,51690.0,83490.0,105870.0,2024
